player_name,country,minutes,goals,assists,shots,key_passes,progressive_passes,progressive_carries,successful_dribbles,tackles,interceptions,aerial_duels_won,pass_completion_pct,turnovers,club_level_score,recent_form_score,expected_minutes_score,non_penalty_goals,shots_in_box,touches_in_box,through_balls,crosses_into_box,shot_creating_actions_proxy,passes_into_final_third,carries_into_final_third,recoveries,pressures,long_passes,saves,clean_sheets,aerial_threat,xg_proxy,xa_proxy,yellow_cards,red_cards,recent_appearances,height_in_cm,market_value_score,tactical_fit_score,final_squad_selection_score,injury_availability_score,injury_severity_score,injury_status,recent_injury_count,is_injured,injury_source_url,caps,international_goals,data_source,data_refresh_date
Aaron Tshibola,DR Congo,1209,0,0,9,4,21,12,5,9,7,6,77.8,8,46.6,35.0,49.8,0,5,12,1,0,4,14,7,17,24,2,0,0,7,0.25,0.1,4.0,0.0,24,190.0,25.3,53.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,16,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Timothy Fayulu,DR Congo,0,0,0,0,0,1,0,0,1,1,1,76.4,0,50.4,25.1,21.9,0,0,0,0,0,0,1,0,1,1,1,2,0,1,0.0,0.0,,,0,192.0,36.3,40.3,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,3,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Cédric Bakambu,DR Congo,1413,5,3,34,18,45,23,9,9,8,4,75.0,11,73.8,63.3,81.5,5,24,58,4,2,24,29,13,16,27,3,0,0,7,5.1,2.55,5.0,0.0,30,182.0,36.3,69.1,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,68,21,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Charles Pickel,DR Congo,856,1,0,8,2,22,9,3,9,8,5,81.0,4,78.0,52.3,63.4,1,4,10,0,0,2,14,5,18,19,10,0,0,5,0.98,0.05,3.0,0.0,26,187.0,48.4,65.6,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,33,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Fiston Mayele,DR Congo,0,0,0,1,1,2,1,0,0,0,0,71.1,1,41.0,19.8,57.9,0,1,2,0,0,1,1,1,1,2,0,0,0,0,0.05,0.02,,,0,,9.5,50.7,100,100.0,0.0,Available,,False,,37,6,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yoane Wissa,DR Congo,904,3,2,21,12,37,19,7,5,4,2,81.2,5,91.5,67.2,65.7,3,15,37,3,1,16,24,10,9,18,4,0,0,4,3.09,1.7,4.0,0.0,28,176.0,85.0,70.1,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,36,9,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Matthieu Epolo,DR Congo,1890,0,0,2,1,17,8,3,12,10,10,74.8,9,56.2,39.7,34.4,0,1,2,0,0,1,11,4,26,26,21,50,4,10,0.05,0.02,1.0,0.0,21,189.0,30.7,46.1,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,1,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Chancel Mbemba,DR Congo,2047,0,1,6,6,60,15,6,26,23,11,80.5,9,70.6,55.5,88.3,0,3,7,1,1,8,39,8,51,40,24,0,4,11,0.15,0.85,4.0,0.0,25,182.0,43.9,76.3,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,107,7,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Simon Banza,DR Congo,0,0,0,1,1,3,2,1,0,0,0,78.4,1,75.2,31.8,34.6,0,1,2,0,0,1,2,1,1,2,0,0,0,0,0.05,0.02,,,0,189.0,69.9,50.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,14,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gédéon Kalulu,DR Congo,0,0,0,0,0,2,1,0,1,1,0,78.0,0,72.6,27.8,47.3,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0.0,0.0,,,0,179.0,49.7,55.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,27,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Edo Kayembe,DR Congo,0,0,0,0,0,3,1,0,1,1,0,82.3,0,80.1,28.3,61.0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0.0,0.0,,,0,183.0,52.4,65.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,41,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Arthur Masuaku,DR Congo,587,0,1,3,5,16,6,2,6,5,3,76.3,3,70.6,48.9,73.2,0,2,5,1,5,7,10,3,12,12,1,0,1,3,0.1,0.82,3.0,0.0,10,179.0,43.9,68.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,44,4,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Diogo Costa,Portugal,3987,0,0,5,2,141,41,14,40,34,20,82.6,7,82.6,63.3,77.7,0,2,5,0,0,2,92,23,77,56,56,106,8,20,0.1,0.05,3.0,0.0,45,186.0,91.1,82.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,42,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nélson Semedo,Portugal,2903,1,3,19,17,93,35,13,31,26,12,78.8,13,69.6,72.4,79.2,1,11,26,4,23,23,60,19,59,59,9,0,6,13,1.33,2.52,10.0,0.0,39,177.0,63.4,73.2,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,48,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rúben Dias,Portugal,2766,2,0,15,4,113,35,12,34,30,17,87.1,6,95.1,75.0,86.4,2,8,19,1,0,4,73,19,67,54,39,0,6,18,1.96,0.1,4.0,0.0,34,187.0,95.3,85.6,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,74,3,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Tomás Araújo,Portugal,2435,1,2,11,10,61,28,10,21,17,15,85.8,6,80.4,71.9,39.8,1,6,14,2,1,14,40,15,43,47,33,0,5,16,1.08,1.65,3.0,0.0,34,187.0,85.0,57.9,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,3,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Diogo Dalot,Portugal,2796,1,3,19,17,99,39,14,28,24,14,81.6,9,91.5,75.9,66.8,1,11,26,4,22,23,64,21,54,57,12,0,6,15,1.33,2.52,5.0,0.0,36,183.0,85.0,70.7,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,33,3,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Matheus Nunes,Portugal,4068,1,9,26,39,136,59,21,36,31,20,82.2,13,93.2,89.3,61.0,1,15,35,10,36,57,88,32,72,82,18,0,8,22,1.53,7.28,9.0,0.0,50,183.0,90.0,68.6,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,19,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Cristiano Ronaldo,Portugal,0,0,0,1,1,4,2,1,1,1,0,78.9,1,69.4,32.6,71.6,0,1,2,0,0,1,3,1,1,2,0,0,0,0,0.05,0.02,,,0,188.0,73.9,75.2,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,226,143,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Bruno Fernandes,Portugal,3203,9,22,64,85,145,63,23,24,21,8,82.1,15,93.6,93.5,91.7,9,42,99,23,15,129,94,35,44,60,15,0,0,13,9.12,17.52,5.0,0.0,37,179.0,91.1,89.7,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,87,28,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonçalo Ramos,Portugal,1542,11,1,56,13,60,33,12,7,6,5,81.7,8,86.4,78.1,55.7,11,39,95,3,1,15,39,18,13,30,7,0,0,10,10.53,1.02,2.0,0.0,44,185.0,89.0,69.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,24,10,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Bernardo Silva,Portugal,3974,4,5,55,36,176,76,28,30,27,7,81.2,20,91.3,87.6,96.6,4,36,84,8,4,46,114,42,55,74,17,0,0,11,4.92,4.4,14.0,0.0,54,173.0,84.3,91.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,107,14,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
João Félix,Portugal,0,0,0,1,1,4,2,1,1,0,0,80.0,1,72.6,34.5,58.9,0,1,2,0,0,1,3,1,1,2,0,0,0,0,0.05,0.02,,,0,181.0,83.0,70.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,52,12,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
José Sá,Portugal,2160,0,0,3,1,37,15,5,15,13,13,78.3,7,81.7,46.5,41.3,0,1,2,0,0,1,24,8,31,30,27,58,4,13,0.05,0.02,2.0,0.0,24,192.0,57.1,55.1,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,4,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Renato Veiga,Portugal,3352,1,0,14,5,92,38,13,32,26,21,85.5,9,90.2,73.6,52.4,1,7,16,1,0,5,60,21,64,65,46,0,7,22,1.13,0.12,7.0,0.0,42,190.0,83.0,64.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,11,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonçalo Inácio,Portugal,3552,3,3,21,15,116,44,15,36,31,21,86.7,8,83.2,85.2,61.6,3,11,26,4,2,21,75,24,72,69,50,0,7,22,2.89,2.47,4.0,0.0,41,186.0,92.8,71.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,20,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
João Neves,Portugal,2665,7,5,43,25,100,46,17,20,17,8,87.3,9,89.9,86.7,58.4,7,26,62,6,4,35,65,25,39,52,13,0,0,11,6.76,4.12,1.0,1.0,38,174.0,99.0,76.9,100,100.0,0.0,Available,,False,,21,3,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Francisco Trincão,Portugal,3994,11,17,79,73,143,78,29,19,16,13,81.8,19,81.8,95.6,58.7,11,52,122,19,12,107,93,43,36,75,18,0,0,19,11.18,13.72,1.0,0.0,47,184.0,89.0,71.1,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,17,3,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rafael Leão,Portugal,1968,10,3,57,21,87,43,16,12,10,7,83.0,9,92.3,82.8,69.7,10,39,93,5,16,27,57,24,22,38,10,0,0,12,9.75,2.62,5.0,0.0,31,188.0,98.4,77.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,43,5,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Pedro Neto,Portugal,3999,10,10,80,54,159,86,32,19,17,7,82.6,19,95.1,95.6,67.2,10,55,128,13,36,74,103,47,36,78,19,0,0,14,10.55,8.35,7.0,0.0,55,174.0,95.3,75.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,23,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonçalo Guedes,Portugal,2329,9,8,58,38,77,42,16,13,11,5,78.0,15,82.0,78.7,63.4,9,40,95,10,22,54,50,23,24,45,7,0,0,10,9.02,6.55,5.0,0.0,39,179.0,59.8,65.8,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,33,7,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
João Cancelo,Portugal,1610,2,5,16,20,62,22,8,18,15,8,81.3,6,90.2,72.2,77.0,2,9,22,5,15,30,40,12,34,33,7,0,3,9,2.01,4.0,4.0,0.0,25,182.0,83.0,76.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,66,12,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rúben Neves,Portugal,210,0,1,1,4,9,3,1,2,2,1,86.1,1,75.4,56.7,69.5,0,1,2,1,1,6,6,2,5,5,3,0,0,1,0.05,0.8,1.0,0.0,2,180.0,91.1,77.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,65,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rui Silva,Portugal,4080,0,0,5,2,74,32,11,28,23,24,79.2,12,73.4,58.3,46.2,0,2,5,0,0,2,48,18,57,57,52,109,8,24,0.1,0.05,4.0,0.0,45,191.0,64.8,59.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,2,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Vitinha,Portugal,4011,7,10,46,42,158,62,22,44,37,15,87.4,11,89.9,95.4,75.7,7,26,61,11,7,62,103,34,86,87,58,0,0,18,6.76,8.05,2.0,0.0,50,172.0,99.0,82.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,37,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Samú Costa,Portugal,2810,7,2,39,14,68,37,13,23,19,15,84.2,11,87.0,80.7,45.8,7,22,52,3,1,18,44,20,47,61,37,0,0,18,6.56,1.75,11.0,0.0,36,185.0,73.9,61.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,4,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nuno Mendes,Portugal,2972,6,7,37,30,119,46,16,31,26,13,83.2,8,89.4,89.0,76.6,6,21,50,8,26,44,77,25,60,60,15,0,6,16,5.73,5.65,5.0,0.0,41,180.0,97.7,78.7,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,43,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Francisco Conceição,Portugal,2753,4,5,46,31,98,57,21,12,10,3,81.5,14,88.1,82.0,50.4,4,32,75,7,23,41,64,31,22,54,12,0,0,7,4.72,4.28,4.0,0.0,43,170.0,86.5,64.0,100,60.3,39.7,Active: Shoulder injury; Muscle injury,0.0,True,https://github.com/salimt/football-datasets,15,3,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Utkir Yusupov,Uzbekistan,0,0,0,0,0,1,0,0,1,1,0,73.1,0,41.0,19.8,52.6,0,0,0,0,0,0,1,0,2,1,1,2,0,0,0.0,0.0,,,0,185.0,9.5,51.8,100,100.0,0.0,Available,,False,,39,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdukodir Khusanov,Uzbekistan,2817,0,0,9,4,92,34,12,30,25,16,86.2,7,92.9,57.5,61.7,0,5,12,1,0,4,60,19,59,55,39,0,6,17,0.25,0.1,6.0,0.0,37,186.0,89.0,64.7,100,100.0,0.0,Available,,False,,25,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Khojiakbar Alijonov,Uzbekistan,0,0,0,0,0,2,1,0,1,1,0,71.1,1,41.0,19.8,55.8,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0.0,0.0,,,0,180.0,9.5,53.6,100,100.0,0.0,Available,,False,,40,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Farrukh Sayfiev,Uzbekistan,0,0,0,0,0,2,1,0,1,1,0,71.1,1,41.0,19.8,58.9,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0.0,0.0,,,0,183.0,9.5,55.3,100,100.0,0.0,Available,,False,,44,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rustam Ashurmatov,Uzbekistan,0,0,0,0,0,2,1,0,1,1,1,79.7,0,48.4,24.0,61.0,0,0,0,0,0,0,1,1,2,2,1,0,0,1,0.0,0.0,,,0,186.0,30.7,52.7,100,100.0,0.0,Available,,False,,47,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Akmal Mozgovoy,Uzbekistan,0,0,0,1,0,1,1,0,1,1,0,75.1,1,41.0,19.8,37.8,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0.05,0.0,,,0,180.0,9.5,41.7,100,100.0,0.0,Available,,False,,23,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Otabek Shukurov,Uzbekistan,0,0,0,1,0,3,1,0,1,1,0,78.6,1,51.1,25.5,69.5,0,1,2,0,0,0,2,1,2,2,0,0,0,0,0.05,0.0,,,0,183.0,38.3,64.9,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,82,9,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jamshid Iskanderov,Uzbekistan,0,0,0,1,0,2,1,0,1,0,0,71.1,1,41.0,19.8,50.5,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0.05,0.0,,,0,171.0,9.5,54.7,100,100.0,0.0,Available,,False,,37,4,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Odiljon Hamrobekov,Uzbekistan,0,0,0,0,0,2,1,0,1,1,0,75.1,1,41.0,19.8,63.2,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0.0,0.0,,,0,180.0,9.5,59.7,100,100.0,0.0,Available,,False,,71,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jaloliddin Masharipov,Uzbekistan,0,0,0,1,1,3,1,1,1,1,0,74.6,1,51.2,25.6,65.3,0,1,2,0,1,1,2,1,1,2,0,0,0,0,0.05,0.02,,,0,172.0,38.5,62.6,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,74,12,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Oston Urunov,Uzbekistan,0,0,0,1,1,2,1,1,1,0,0,74.0,1,49.3,24.5,55.8,0,1,2,0,1,1,1,1,1,2,0,0,0,0,0.05,0.02,,,0,181.0,33.2,56.3,100,100.0,0.0,Available,,False,,40,10,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abduvohid Nematov,Uzbekistan,0,0,0,0,0,1,0,0,1,1,0,73.1,0,41.0,19.8,29.3,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0.0,0.0,,,0,182.0,9.5,39.0,100,100.0,0.0,Available,,False,,7,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sherzod Nasrullaev,Uzbekistan,0,0,0,0,0,1,1,0,1,1,0,71.1,1,41.0,19.8,43.1,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0.0,0.0,,,0,183.0,9.5,46.6,100,100.0,0.0,Available,,False,,29,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Eldor Shomurodov,Uzbekistan,3272,22,6,115,39,125,60,23,22,20,12,77.6,22,67.4,87.2,96.4,22,80,189,9,4,51,81,33,39,64,9,0,0,22,21.16,5.17,1.0,0.0,40,190.0,57.1,87.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,90,44,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Umar Eshmurodov,Uzbekistan,0,0,0,0,0,1,0,0,1,1,1,75.1,1,41.0,19.8,43.1,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0.0,0.0,,,0,185.0,9.5,38.6,100,100.0,0.0,Available,,False,,29,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Botirali Ergashev,Uzbekistan,0,0,0,0,0,0,0,0,1,1,1,73.1,0,41.0,19.8,25.1,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0.0,0.0,,,0,192.0,9.5,36.7,100,100.0,0.0,Available,,False,,2,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dostonbek Khamdamov,Uzbekistan,0,0,0,1,1,2,1,1,0,0,0,73.6,1,48.1,23.8,48.4,0,1,2,0,1,1,1,1,1,2,0,0,0,0,0.05,0.02,,,0,180.0,29.6,51.5,100,100.0,0.0,Available,,False,,33,5,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdulla Abdullaev,Uzbekistan,0,0,0,0,0,1,1,0,1,1,0,75.1,1,41.0,19.8,33.5,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0.0,0.0,,,0,181.0,9.5,43.3,100,100.0,0.0,Available,,False,,16,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Azizjon Ganiev,Uzbekistan,0,0,0,1,0,1,1,0,1,1,0,75.1,1,41.0,19.8,35.7,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0.05,0.0,,,0,180.0,9.5,40.5,100,100.0,0.0,Available,,False,,18,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Azizbek Amonov,Uzbekistan,0,0,0,0,0,1,0,0,1,1,0,75.1,1,41.0,19.8,31.4,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0.0,0.0,,,0,,9.5,32.2,100,100.0,0.0,Available,,False,,11,2,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Igor Sergeev,Uzbekistan,0,0,0,1,1,2,1,0,1,1,0,71.1,1,41.0,19.8,67.4,0,1,2,0,0,1,1,1,1,2,0,0,0,0,0.05,0.02,,,0,186.0,9.5,62.0,100,100.0,0.0,Available,,False,,81,24,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abbosbek Fayzullaev,Uzbekistan,1161,3,5,24,22,39,21,8,6,5,1,78.4,7,69.2,67.0,58.1,3,16,39,6,12,32,25,12,11,23,4,0,0,3,3.14,4.05,4.0,0.0,23,170.0,62.2,63.4,100,100.0,0.0,Available,,False,,30,8,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sherzod Esanov,Uzbekistan,0,0,0,1,0,1,1,0,0,0,0,75.1,1,41.0,19.8,19.8,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0.05,0.0,,,0,190.0,9.5,31.8,100,100.0,0.0,Available,,False,,0,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Bekhruz Karimov,Uzbekistan,0,0,0,0,0,1,0,0,1,1,0,75.1,1,41.0,19.8,25.1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0.0,0.0,,,0,,9.5,28.7,100,100.0,0.0,Available,,False,,2,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Avazbek Ulmasaliev,Uzbekistan,0,0,0,0,0,0,0,0,1,1,1,75.1,1,41.0,19.8,19.8,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0.0,0.0,,,0,187.0,9.5,25.8,100,100.0,0.0,Available,,False,,0,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jakhongir Urozov,Uzbekistan,0,0,0,0,0,1,0,0,1,1,1,75.1,1,41.0,19.8,25.1,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0.0,0.0,,,0,190.0,9.5,28.7,100,100.0,0.0,Available,,False,,2,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dominik Livaković,Croatia,390,0,0,0,0,13,3,1,4,4,2,79.9,1,62.2,41.0,70.2,0,0,0,0,0,0,8,2,8,5,5,10,1,2,0.0,0.0,0.0,0.0,4,188.0,69.9,73.6,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,73,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Josip Stanišić,Croatia,3186,3,7,28,30,112,46,16,31,26,17,82.0,10,89.9,86.0,72.5,3,16,37,8,28,44,73,25,60,64,14,0,6,19,3.14,5.65,4.0,0.0,44,187.0,87.8,82.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,29,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marin Pongračić,Croatia,3039,0,0,9,5,75,29,10,30,26,21,83.0,11,80.0,54.0,67.6,0,5,12,1,0,5,49,16,61,59,38,0,6,22,0.25,0.12,12.0,0.0,38,193.0,63.4,64.9,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,18,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Joško Gvardiol,Croatia,1919,2,5,13,18,74,25,9,22,19,11,87.3,4,95.7,77.0,72.7,2,7,17,5,4,28,48,14,44,37,27,0,4,12,1.91,3.95,3.0,0.0,26,185.0,97.0,74.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,46,4,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Duje Ćaleta-Car,Croatia,2629,1,0,11,4,76,25,9,30,25,18,82.8,10,82.9,64.5,75.0,1,6,14,1,0,4,49,14,58,51,33,0,5,19,1.08,0.1,8.0,0.0,32,193.0,62.2,68.7,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,38,1,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Josip Šutalo,Croatia,2288,0,0,7,3,71,24,9,25,21,15,84.5,7,75.8,50.9,68.4,0,4,9,1,0,3,46,13,50,44,30,0,5,15,0.2,0.08,1.0,0.0,31,190.0,75.5,67.7,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,31,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nikola Moro,Croatia,2728,2,1,22,11,63,32,12,24,20,15,82.5,12,79.2,69.7,50.3,2,12,28,2,1,13,41,18,49,59,34,0,0,16,2.16,0.98,1.0,0.0,44,184.0,61.0,62.9,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,9,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mateo Kovačić,Croatia,242,0,1,2,4,10,4,1,2,2,1,84.1,1,87.6,53.4,73.8,0,1,2,1,1,6,6,2,5,5,1,0,0,1,0.05,0.8,0.0,0.0,9,177.0,73.9,72.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,111,5,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Andrej Kramarić,Croatia,2422,15,8,76,37,85,37,14,19,17,5,76.4,16,75.6,78.4,86.3,15,50,119,9,6,53,55,20,34,45,6,0,0,11,14.2,6.52,3.0,0.0,36,177.0,47.0,75.9,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,114,36,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Luka Modrić,Croatia,2925,2,3,28,20,102,37,14,30,26,8,81.3,16,76.2,71.9,94.3,2,17,40,5,2,26,66,20,56,57,8,0,0,10,2.41,2.6,4.0,0.0,40,172.0,52.4,79.3,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,196,28,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ante Budimir,Croatia,3013,19,0,101,18,93,52,20,16,14,11,76.3,22,77.6,82.1,75.8,19,71,168,3,0,18,60,29,29,59,7,0,0,20,18.37,0.45,4.0,0.0,40,190.0,47.0,72.1,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,36,6,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ivor Pandur,Croatia,0,0,0,0,0,1,0,0,1,0,0,76.9,0,76.1,26.1,18.7,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0.0,0.0,,,0,187.0,41.0,39.5,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,0,0,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nikola Vlašić,Croatia,3350,9,5,65,33,128,59,22,23,21,8,79.2,19,81.8,86.3,84.1,9,43,101,8,4,43,83,32,43,63,11,0,0,13,9.17,4.32,7.0,0.0,41,179.0,68.5,79.0,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,61,10,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ivan Perišić,Croatia,3060,10,16,70,67,102,47,18,23,20,10,75.0,23,62.0,81.0,93.1,10,48,113,18,33,99,66,26,41,59,5,0,0,16,10.2,12.88,7.0,0.0,43,186.0,35.9,81.4,100,100.0,0.0,Available,0.0,False,https://github.com/salimt/football-datasets,152,38,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
